transactionID,AccountOriginID,AccountDestinationID,TransactionTypeID,Amount,BranchID,Description,TransactionDate,,
3017375,200397,201639,2,3395.96,46,Transaction 17375,7/12/21 4:00 PM,,7/12/21 4:00 PM
3028713,200414,200181,3,3379.97,50,Transaction 28713,8/12/22 1:00 PM,,8/12/22 1:00 PM
3028834,200599,201310,3,4494.37,26,Transaction 28834,8/18/26 3:01 PM,,8/18/26 3:01 PM
3044905,201200,200393,1,1419.31,10,Transaction 44905,8/4/21 3:00 PM,,8/4/21 3:00 PM
3038970,200118,201477,1,2969.17,40,Transaction 38970,10/27/22 5:00 PM,,10/27/22 5:00 PM
3032535,201615,200471,2,4066.82,42,Transaction 32535,6/20/21 12:00 AM,,6/20/21 12:00 AM
3048277,200955,200191,2,1137.19,40,Transaction 48277,5/18/21 5:00 AM,,5/18/21 5:00 AM
3030268,200312,200048,3,3123.38,23,Transaction 30268,6/28/21 9:00 AM,,6/28/21 9:00 AM
3007019,201206,201263,3,4461.57,33,Transaction g019,2/14/21 4:00 AM,,2/14/21 4:00 AM
3006087,200988,200794,2,2136.46,25,Transaction 6087,1/12/24 8:00 AM,,1/12/24 8:00 AM
3011538,201377,201505,1,1177.37,1,Transaction 11538,5/27/23 10:00 PM,,5/27/23 10:00 PM
3042646,200810,200286,3,548.49,27,Transaction 42646,6/25/21 2:00 AM,,6/25/21 2:00 AM
3041813,200576,200560,4,3448.47,28,Transaction 41813,12/30/20 9:00 AM,,12/30/20 9:00 AM
3010856,200359,201423,1,2290.43,25,Transaction 10856,5/19/21 3:00 AM,,5/19/21 3:00 AM
3006594,200830,201209,2,4289.1,22,Transaction 6594,6/7/22 11:00 PM,,6/7/22 11:00 PM
3012092,200736,200655,1,827.17,48,Transaction 12092,8/12/23 12:00 PM,,8/12/23 12:00 PM
3035637,200495,200760,2,1737.52,1,Transaction 35637,11/15/22 6:00 AM,,11/15/22 6:00 AM
3037457,201599,200623,1,254.24,46,Transaction 37457,2/4/23 8:00 AM,,2/4/23 8:00 AM
3033644,200982,201484,3,1301.61,39,Transaction 33644,7/31/20 11:00 PM,,7/31/20 11:00 PM
3012760,201436,200885,1,3341.2,15,Transaction 12760,10/15/22 7:00 AM,,10/15/22 7:00 AM
3025184,200173,200435,2,4491.69,24,Transaction 25184,4/12/22 12:00 PM,,4/12/22 12:00 PM
3002263,201245,200746,1,3858.44,45,Transaction 2263,2/13/23 8:00 AM,,2/13/23 8:00 AM
3011398,201153,201227,1,3856.94,43,Transaction 11398,3/9/20 1:00 PM,,3/9/20 1:00 PM
3005219,200440,200725,3,3718.34,46,Transaction 5219,1/22/21 6:00 AM,,1/22/21 6:00 AM
3022800,201114,200751,1,1950.31,46,Transaction 22800,4/7/22 9:00 AM,,4/7/22 9:00 AM
3014370,200966,200567,1,4881.66,48,Transaction 14370,6/22/21 9:00 AM,,6/22/21 9:00 AM
3008340,201043,201598,4,2779.72,5,Transaction 8340,7/19/23 8:00 PM,,7/19/23 8:00 PM
3035088,200760,201020,1,2269.38,22,Transaction 35088,12/22/21 4:00 PM,,12/22/21 4:00 PM
3015231,201626,200870,4,4090.04,44,Transaction 15231,10/25/22 12:00 AM,,10/25/22 12:00 AM
3044764,200836,201431,1,2428.43,46,Transaction 44764,7/5/23 9:00 PM,,7/5/23 9:00 PM
3002192,200087,200931,2,1926.28,11,Transaction 2192,1/5/21 1:00 PM,,1/5/21 1:00 PM
3042514,201605,201309,2,2471.5,47,Transaction 42514,5/7/20 5:00 PM,,5/7/20 5:00 PM
3025381,200960,200088,1,2893.28,41,Transaction 25381,9/16/20 2:00 AM,,9/16/20 2:00 AM
3039901,200093,201403,3,3322.6,20,Transaction 39901,4/21/21 9:00 AM,,4/21/21 9:00 AM
3011891,200937,201365,4,1521.27,15,Transaction 11891,4/21/21 9:00 AM,,4/21/21 9:00 AM
3011531,201642,200046,2,3012.37,28,Transaction 11531,8/18/22 11:00 PM,,8/18/22 11:00 PM
3045955,201398,200765,2,2440.15,45,Transaction 45955,11/12/21 9:00 AM,,11/12/21 9:00 AM
3046196,200829,200893,2,701.85,5,Transaction 46196,12/20/20 10:00 PM,,12/20/20 10:00 PM
3036352,200779,200732,1,4253.66,17,Transaction 36352,6/24/21 2:00 PM,,6/24/21 2:00 PM
3011419,201268,201192,4,3779.46,22,Transaction 11419,11/13/20 2:00 PM,,11/13/20 2:00 PM
3006642,200111,201339,1,2460.86,17,Transaction 6642,1/29/23 2:00 AM,,1/29/23 2:00 AM
3021721,200687,200849,2,3251.17,16,Transaction 21721,9/8/22 11:00 AM,,9/8/22 11:00 AM
3008873,200794,200604,2,2906.83,5,Transaction 8873,2/26/22 9:00 PM,,2/26/22 9:00 PM
3039500,201198,201258,3,670.16,29,Transaction 39500,4/26/23 4:00 AM,,4/26/23 4:00 AM
3007093,200259,201510,2,3829.23,39,Transaction 7093,4/26/23 4:00 AM,,4/26/23 4:00 AM
3043480,201335,200496,2,4236.46,18,Transaction 43480,10/6/23 1:00 PM,,10/6/23 1:00 PM
3044750,200294,201512,2,4165.35,38,Transaction 44750,1/9/21 6:00 PM,,1/9/21 6:00 PM
3022686,201436,201378,2,1014.43,12,Transaction 22686,3/3/22 12:00 AM,,3/3/22 12:00 AM
3048744,201449,200879,3,1135.07,14,Transaction 48744,11/30/21 12:00 PM,,11/30/21 12:00 PM
3026203,201009,200409,3,2940.93,45,Transaction 26203,4/1/21 9:00 PM,,4/1/21 9:00 PM
3014303,200114,200225,3,1955.37,2,Transaction 14303,10/11/21 6:00 AM,,10/11/21 6:00 AM
3010548,200388,201524,2,4562.41,5,Transaction 10548,3/7/21 2:00 PM,,3/7/21 2:00 PM
3017162,201524,200812,3,3082.92,44,Transaction 17162,1/31/23 7:00 AM,,1/31/23 7:00 AM
3025890,200468,200924,1,2950.39,27,Transaction 25890,7/10/23 8:00 AM,,7/10/23 8:00 AM
3022586,200077,200568,2,3633.89,28,Trnsaction 22586,11/21/21 5:00 AM,,11/21/21 5:00 AM
3041585,201176,200160,3,4648.19,50,Transaction 41585,11/11/23 3:00 PM,,11/11/23 3:00 PM
3016498,201585,200990,3,4834.68,33,Transaction 16498,7/16/20 2:00 PM,,7/16/20 2:00 PM
3047503,201389,200689,1,4847.95,20,Transaction 47503,7/23/21 1:00 PM,,7/23/21 1:00 PM
3031926,201572,201224,2,4838.83,39,Transaction 31926,3/21/23 5:00 PM,,3/21/23 5:00 PM
3032061,200330,201171,2,3802.24,1,Transaction 32061,1/27/24 1:00 PM,,1/27/24 1:00 PM
3015221,200036,200712,3,67.64,11,Transaction 15221,6/6/21 6:00 PM,,6/6/21 6:00 PM
3015251,201280,200793,3,4470.22,39,Transaction 15251,9/15/21 1:00 AM,,9/15/21 1:00 AM
3048019,200528,201406,2,3397.28,4,Transaction 48019,4/4/23 4:00 AM,,4/4/23 4:00 AM
3047478,200066,201461,2,1687.75,2,Transaction 47478,10/12/20 12:00 AM,,10/12/20 12:00 AM
3025120,201140,200734,4,2989.61,14,Transaction 25120,3/7/22 11:00 AM,,3/7/22 11:00 AM
3037316,201420,200922,3,1040.38,8,Transaction 37316,10/30/22 8:00 AM,,10/30/22 8:00 AM
3038920,200425,200569,1,141.06,19,Transaction 38920,10/6/22 3:00 AM,,10/6/22 3:00 AM
3034617,201525,200033,2,162.77,45,Transaction 34617,7/2/20 7:00 AM,,7/2/20 7:00 AM
3033309,200329,200964,1,3325.85,46,Transaction 33309,7/28/23 9:00 AM,,7/28/23 9:00 AM
3002741,201141,201084,2,3158.47,44,Transaction 2741,2/24/20 5:00 PM,,2/24/20 5:00 PM
3046472,200890,201180,2,1575.26,21,Transaction 46472,9/9/21 10:00 AM,,9/9/21 10:00 AM
3001034,200803,200597,1,3222.84,28,Transaction 1034,5/19/21 2:00 PM,,5/19/21 2:00 PM
3044599,201440,201627,1,3018.31,4,Transaction 44599,3/6/22 10:00 PM,,3/6/22 10:00 PM
3032378,200277,200733,3,458.48,41,Transaction 32378,4/14/20 8:00 PM,,4/14/20 8:00 PM
3016899,201211,200197,3,2187.07,20,Transaction 16899,5/20/21 9:00 AM,,5/20/21 9:00 AM
3048322,200727,201538,3,2858.88,6,Transaction 48322,6/18/26 3:01 PM,,6/18/26 3:01 PM
3026000,200142,200926,3,4652.36,44,Transaction 26000,12/22/21 5:00 AM,,12/22/21 5:00 AM
3046418,200675,200757,1,1295.29,41,Transaction 46418,3/22/22 12:00 PM,,3/22/22 12:00 PM
3000488,200758,201280,3,1063.83,26,Transaction 488,12/15/23 9:00 AM,,12/15/23 9:00 AM
3045536,200237,200729,1,1375.01,19,Transaction 45536,11/27/21 7:00 PM,,11/27/21 7:00 PM
3023945,201419,201341,3,1564.88,10,Transaction 23945,4/26/22 11:00 PM,,4/26/22 11:00 PM
3003155,201620,200904,1,195.91,24,Transaction 3155,4/8/23 8:00 AM,,4/8/23 8:00 AM
3010014,200527,200717,3,1177.18,3,Transaction 10014,9/26/23 11:00 AM,,9/26/23 11:00 AM
3003441,200323,200901,2,1451.12,41,Transaction 3441,5/22/23 6:00 AM,,5/22/23 6:00 AM
3013590,201077,200412,4,967.19,23,Transaction 13590,11/1/20 6:00 AM,,11/1/20 6:00 AM
3007945,201047,201113,1,4801.38,19,Transaction 7945,2/14/22 2:00 AM,,2/14/22 2:00 AM
3011572,201437,201563,2,621.07,19,Transaction 11572,3/2/20 7:00 AM,,3/2/20 7:00 AM
3001081,200600,201614,1,1485.2,46,Transaction 1081,12/22/21 8:00 PM,,12/22/21 8:00 PM
3046616,201166,200803,3,4513.05,28,Transaction 46616,12/22/21 8:00 PM,,12/22/21 8:00 PM
3044618,201237,201411,3,4448.87,3,Transaction 44618,1/31/24 6:00 PM,,1/31/24 6:00 PM
3002359,200128,200308,3,1615.07,28,Transaction 2359,6/15/20 3:00 PM,,6/15/20 3:00 PM
3006106,200514,200622,1,4705.3,31,Transaction 6106,10/12/23 2:00 PM,,10/12/23 2:00 PM
3033182,201609,201118,4,1026.44,15,Transaction 33182,12/17/22 3:00 AM,,12/17/22 3:00 AM
3033101,200590,200276,4,3841.4,5,Transaction 33101,8/29/21 12:00 AM,,8/29/21 12:00 AM
3029404,200533,201564,2,1272.66,7,Transaction 29404,4/17/22 12:00 AM,,4/17/22 12:00 AM
3010312,201019,201070,3,2942.06,17,Transaction 10312,1/11/22 7:00 PM,,1/11/22 7:00 PM
3031219,200820,200952,4,960.44,27,Transaction 31219,1/20/21 12:00 PM,,1/20/21 12:00 PM
3002157,200935,200679,4,4288.35,31,Transaction 2157,12/13/21 9:00 PM,,12/13/21 9:00 PM
3020106,201489,201557,1,4432.51,26,Transaction 20106,10/12/22 1:00 AM,,10/12/22 1:00 AM
3019584,200680,201565,3,3474.89,20,Transaction 19584,5/11/22 11:00 AM,,5/11/22 11:00 AM
3039573,201569,201530,2,4293.7,20,Transaction 39573,8/17/20 11:00 AM,,8/17/20 11:00 AM
3032310,201174,200353,3,2175.4,7,Transaction 32310,1/6/21 5:00 PM,,1/6/21 5:00 PM
3038640,201168,200703,2,2815.17,3,Transaction 38640,12/20/22 7:00 PM,,12/20/22 7:00 PM
3011996,201391,200924,2,398.4,5,Transaction 11996,4/21/20 6:00 AM,,4/21/20 6:00 AM
3016182,200579,200947,2,3108.27,36,Transaction 16182,3/13/23 10:00 AM,,3/13/23 10:00 AM
3043407,201056,201638,2,3182.84,50,Transaction 43407,5/31/21 1:00 AM,,5/31/21 1:00 AM
3025070,200107,201384,3,4059.24,34,Transaction 25070,4/25/21 12:00 AM,,4/25/21 12:00 AM
3035683,200335,200481,1,4201.78,36,Transaction 35683,9/22/22 2:00 AM,,9/22/22 2:00 AM
3044924,201150,201298,2,1608.05,26,Transaction 44924,3/29/22 2:00 AM,,3/29/22 2:00 AM
3040367,200879,201243,3,889.16,4,Transaction 40367,3/16/21 12:00 PM,,3/16/21 12:00 PM
3018542,200457,200036,4,3274.77,35,Transaction 18542,7/17/22 12:00 PM,,7/17/22 12:00 PM
3011563,200747,201316,1,1476.58,34,Transaction 11563,3/4/22 10:00 PM,,3/4/22 10:00 PM
3019393,201452,200123,1,4140.31,3,Transaction 19393,12/7/21 1:00 AM,,12/7/21 1:00 AM
3044960,201414,201295,4,363.03,3,Transaction 44960,6/21/22 10:00 AM,,6/21/22 10:00 AM
3011541,200624,201614,3,3658.09,40,Transaction 11541,8/6/23 12:00 PM,,8/6/23 12:00 PM
3018338,200468,200554,3,1342.91,16,Transaction 18338,4/8/22 12:00 AM,,4/8/22 12:00 AM
3038616,200161,200932,2,4562.45,4,Transaction 38616,6/19/22 7:00 PM,,6/19/22 7:00 PM
3035449,201472,200192,2,746.42,44,Transaction 35449,11/13/21 1:00 AM,,11/13/21 1:00 AM
3025206,200813,200483,2,2294.31,4,Transaction 25206,12/12/23 8:00 AM,,12/12/23 8:00 AM
3024543,201095,201060,1,1796.7,25,Transaction 24543,12/31/21 11:00 PM,,12/31/21 11:00 PM
3044368,200654,201206,4,3685.8,4,Transaction 44368,8/18/23 12:00 AM,,8/18/23 12:00 AM
3046816,200112,201045,1,716.02,14,Transaction 46816,3/29/20 5:00 PM,,3/29/20 5:00 PM
3037206,200346,200509,1,4057.65,23,Transaction 37206,8/5/22 9:00 AM,,8/5/22 9:00 AM
3016150,200981,201282,1,1874.69,9,Transaction 16150,2/6/23 2:00 PM,,2/6/23 2:00 PM
3003414,200187,200873,1,3851.22,1,Transaction 3414,6/2/22 7:00 AM,,6/2/22 7:00 AM
3038429,200550,201212,3,4343.25,38,Transaction 38429,5/8/21 3:00 PM,,5/8/21 3:00 PM
3031777,201472,201161,4,3908.16,17,Transaction 31777,8/4/21 2:00 PM,,8/4/21 2:00 PM
3018623,200905,200705,1,4153.3,28,Transaction 18623,6/19/22 10:00 AM,,6/19/22 10:00 AM
3043032,201174,200760,3,107.95,39,Transaction 43032,1/4/24 4:00 PM,,1/4/24 4:00 PM
3029105,200790,200446,3,933.48,23,Transaction 29105,9/14/21 8:00 AM,,9/14/21 8:00 AM
3039156,200461,200081,4,2584.06,35,Transaction 39156,6/16/23 11:00 PM,,6/16/23 11:00 PM
3032871,200884,200782,3,1652.13,48,Transaction 32871,8/16/22 8:00 PM,,8/16/22 8:00 PM
3006676,200359,201328,2,1752.36,27,Transaction 6676,12/3/23 6:00 AM,,12/3/23 6:00 AM
3030521,201373,201354,4,429.2,44,Transaction 30521,8/4/23 12:00 AM,,8/4/23 12:00 AM
3014315,201287,200719,3,4159.45,41,Transaction 14315,10/23/22 6:00 PM,,10/23/22 6:00 PM
3016631,200598,200285,3,1887.03,38,Transaction 16631,12/17/21 4:00 AM,,12/17/21 4:00 AM
3039520,201196,200272,1,3929.69,3,Transaction 39520,9/2/23 8:00 PM,,9/2/23 8:00 PM
3028821,201605,200406,1,3054.8,33,Transaction 28821,6/26/20 5:00 AM,,6/26/20 5:00 AM
3029618,200660,200764,4,525.08,36,Transaction 29618,6/24/22 3:00 PM,,6/24/22 3:00 PM
3016840,201638,201009,2,1961.7,42,Transaction 16840,10/28/23 12:00 PM,,10/28/23 12:00 PM
3036413,200524,201465,4,3560.08,32,Transaction 36413,8/14/21 8:00 PM,,8/14/21 8:00 PM
3045320,201290,200016,3,3547.25,36,Transaction 45320,4/10/20 3:00 AM,,4/10/20 3:00 AM
3032966,200033,201035,3,3696.99,1,Transaction 32966,9/14/20 6:00 PM,,9/14/20 6:00 PM
3001640,200925,201217,2,3532.03,19,Transaction 1640,6/6/20 8:00 PM,,6/6/20 8:00 PM
3009313,201261,201583,1,2818.98,9,Transaction 9313,9/10/22 6:00 AM,,9/10/22 6:00 AM
3034508,201420,200005,3,2427.2,16,Transaction 34508,11/13/23 2:00 PM,,11/13/23 2:00 PM
3010563,201301,200635,2,2152.82,42,Transaction 10563,9/6/22 6:00 PM,,9/6/22 6:00 PM
3001375,200368,201317,4,2804.45,31,Transaction 1375,3/18/23 12:00 AM,,3/18/23 12:00 AM
3041960,200312,200218,3,4767.96,36,Transaction 41960,9/24/20 5:00 PM,,9/24/20 5:00 PM
3012049,201037,200651,1,1337.86,43,Transaction 12049,6/10/22 4:00 AM,,6/10/22 4:00 AM
3032390,201244,201183,1,3944.71,10,Transaction 32390,5/21/22 3:00 PM,,5/21/22 3:00 PM
3038455,200702,201491,3,4059.74,2,Transaction 38455,2/8/21 10:00 AM,,2/8/21 10:00 AM
3039724,200011,200235,2,3479.06,40,Transaction 39724,5/29/20 12:00 PM,,5/29/20 12:00 PM
3030735,200592,200397,3,1530.32,47,Transaction 30735,12/26/22 7:00 PM,,12/26/22 7:00 PM
3016633,201241,200891,1,57.83,8,Transaction 16633,5/21/20 5:00 AM,,5/21/20 5:00 AM
3021746,200820,200044,1,1099.78,21,Transaction 21746,11/15/22 7:00 AM,,11/15/22 7:00 AM
3029816,201218,200816,3,177.3,8,Transaction 29816,1/30/24 10:00 PM,,1/30/24 10:00 PM
3005157,200334,201524,1,4379.97,31,Transaction 5157,6/10/20 5:00 AM,,6/10/20 5:00 AM
3043343,201135,200361,1,3457.29,6,Transaction 43343,8/1/20 12:00 AM,,8/1/20 12:00 AM
3019986,200357,200465,2,3698.47,36,Transaction 19986,9/23/22 11:00 PM,,9/23/22 11:00 PM
3027750,201383,200056,2,2364.3,43,Transaction 27750,2/7/22 4:00 AM,,2/7/22 4:00 AM
3041899,201295,200708,3,2066.6,34,Transaction 41899,10/8/21 5:00 AM,,10/8/21 5:00 AM
3022310,201001,200059,3,2466.71,9,Transaction 22310,11/25/22 2:00 AM,,11/25/22 2:00 AM
3041981,200178,200389,1,4238.05,18,Transaction 41981,7/6/21 8:00 AM,,7/6/21 8:00 AM
3037474,201270,200354,4,4606.54,47,Transaction 37474,4/13/22 6:00 PM,,4/13/22 6:00 PM
3046396,200149,200799,2,4125.64,32,Transaction 46396,2/23/21 12:00 AM,,2/23/21 12:00 AM
3011883,200553,201507,1,2306.31,16,Transaction 11883,10/11/23 8:00 AM,,10/11/23 8:00 AM
3014673,201116,201179,3,3356.67,23,Transaction 14673,9/2/23 10:00 PM,,9/2/23 10:00 PM
3022448,200127,200466,3,1068.07,10,Transaction 22448,9/2/23 10:00 PM,,9/2/23 10:00 PM
3016688,200839,201642,4,651.65,48,Transaction 16688,12/12/20 3:00 AM,,12/12/20 3:00 AM
3034992,200254,200408,1,4537.31,21,Transaction 34992,3/23/23 1:00 AM,,3/23/23 1:00 AM
3037906,200123,200091,4,60.3,23,Transaction 37906,12/1/20 7:00 PM,,12/1/20 7:00 PM
3014844,200150,201104,3,4715.55,14,Transaction 14844,4/18/20 7:00 AM,,4/18/20 7:00 AM
3017253,201544,200069,3,4182.26,40,Transaction 17253,11/9/22 2:00 PM,,11/9/22 2:00 PM
3047975,200806,200412,1,3341.74,40,Transaction 47975,11/9/22 2:00 PM,,11/9/22 2:00 PM
3043263,201048,200947,4,3629.63,11,Transaction 43263,11/18/23 4:00 PM,,11/18/23 4:00 PM
3003706,201456,201433,1,4205.46,33,Transaction 3706,1/29/23 3:00 AM,,1/29/23 3:00 AM
3040434,201192,200915,1,2329.77,31,Transaction 40434,1/9/24 9:00 AM,,1/9/24 9:00 AM
3001999,201365,200048,1,2381.82,40,Transaction 1999,12/30/20 10:00 PM,,12/30/20 10:00 PM
3028112,200701,200413,4,4974.64,34,Transaction 28112,9/19/21 1:00 AM,,9/19/21 1:00 AM
3038724,201109,201074,3,2643.35,40,Transaction 38724,1/11/24 9:00 AM,,1/11/24 9:00 AM
3028507,200996,201122,2,4785.39,14,Transaction 28507,2/11/21 3:00 PM,,2/11/21 3:00 PM
3025869,201078,201645,3,2124.17,48,Transaction 25869,11/8/21 4:00 AM,,11/8/21 4:00 AM
3011237,200440,200275,3,3849.77,33,Transaction 11237,8/3/23 12:00 PM,,8/3/23 12:00 PM
3016709,200927,200589,2,430.82,49,Transaction 16709,8/15/20 6:00 AM,,8/15/20 6:00 AM
3009493,201259,200142,2,2749.48,43,Transaction 9493,1/24/23 6:00 PM,,1/24/23 6:00 PM
3016431,201197,201292,3,584.95,40,Transaction 16431,5/9/20 5:00 AM,,5/9/20 5:00 AM
3012852,201209,201443,1,269.86,39,Transaction 12852,10/22/21 11:00 PM,,10/22/21 11:00 PM
3026592,201080,200414,2,4452.46,9,Transaction 26592,3/11/21 12:00 AM,,3/11/21 12:00 AM
3003974,201425,200790,2,292.46,8,Transaction 3974,7/27/20 8:00 PM,,7/27/20 8:00 PM
3025111,201296,200584,1,119.7,37,Transaction 25111,3/2/21 6:00 PM,,3/2/21 6:00 PM
3000292,200126,200733,1,4215.7,29,Transaction 292,1/28/24 2:00 AM,,1/28/24 2:00 AM
3010461,200461,200057,2,2892.23,29,Transaction 10461,1/17/21 6:00 AM,,1/17/21 6:00 AM
3004165,200104,201331,3,1261.44,4,Transaction 4165,10/5/21 11:00 PM,,10/5/21 11:00 PM
3003459,201326,201612,3,1867.36,3,Transaction 3459,11/26/21 8:00 PM,,11/26/21 8:00 PM
3024135,201031,200244,2,2071.65,5,Transaction 24135,9/14/21 2:00 PM,,9/14/21 2:00 PM
3001582,200989,200781,2,105.82,28,Transaction 1582,6/29/22 11:00 PM,,6/29/22 11:00 PM
3035143,200371,200844,1,2871.24,48,Transaction 35143,9/11/20 8:00 AM,,9/11/20 8:00 AM
3037430,201178,201104,3,1459.09,17,Transaction 37430,10/22/20 4:00 PM,,10/22/20 4:00 PM
3000912,201067,200343,1,1052.9,13,Transaction 912,11/19/20 2:00 AM,,11/19/20 2:00 AM
3037256,200667,200164,3,4249.03,8,Transaction 37256,1/14/24 2:00 AM,,1/14/24 2:00 AM
3007380,200927,200188,2,197.2,37,Transaction 7380,10/24/21 5:00 PM,,10/24/21 5:00 PM
3004281,201382,200034,2,940.3,34,Transaction 4281,6/14/23 4:00 AM,,6/14/23 4:00 AM
3042964,201637,201629,1,1326.69,37,Transaction 42964,10/29/23 2:00 AM,,10/29/23 2:00 AM
3003813,200916,200780,3,3682.13,21,Transaction 3813,1/15/21 5:00 PM,,1/15/21 5:00 PM
3038431,201361,201267,2,3342.94,45,Transaction 38431,3/16/20 5:00 AM,,3/16/20 5:00 AM
3043973,200974,200805,3,4637.16,28,Transaction 43973,4/28/21 10:00 AM,,4/28/21 10:00 AM
3003716,201280,201454,1,3170.71,36,Transaction 3716,7/19/20 2:00 AM,,7/19/20 2:00 AM
3033646,200590,200836,3,1449.51,1,Transaction 33646,9/19/23 7:00 PM,,9/19/23 7:00 PM
3035114,201577,200653,4,4762.28,16,Transaction 35114,8/16/22 3:00 AM,,8/16/22 3:00 AM
3031190,201251,200978,1,450.13,21,Transaction 31190,1/12/22 5:00 PM,,1/12/22 5:00 PM
3036914,200852,201065,2,681.75,30,Transaction 36914,3/20/20 4:00 AM,,3/20/20 4:00 AM
3029784,200661,200012,2,1685.73,44,Transaction 29784,2/26/22 3:00 AM,,2/26/22 3:00 AM
3044101,201118,201142,1,2244.9,8,Transaction 44101,2/26/22 3:00 AM,,2/26/22 3:00 AM
3026513,201146,200337,3,4897.55,25,Transaction 26513,4/2/21 1:00 AM,,4/2/21 1:00 AM
3005766,200722,200611,2,4461.71,43,Transaction 5766,5/27/22 11:00 AM,,5/27/22 11:00 AM
3013451,200176,201366,1,4381.12,30,Transaction 13451,11/7/23 4:00 AM,,11/7/23 4:00 AM
3047944,201556,201449,2,4539.41,29,Transaction 47944,9/24/20 1:00 AM,,9/24/20 1:00 AM
3007869,200325,200571,3,3979.23,32,Transaction 7869,6/10/22 6:00 PM,,6/10/22 6:00 PM
3035993,201004,200461,1,4568.21,49,Transaction 35993,7/6/23 7:00 AM,,7/6/23 7:00 AM
3022126,201143,200269,4,2068.86,27,Transaction 22126,6/12/21 1:00 AM,,6/12/21 1:00 AM
3038419,201437,201569,2,2239.98,47,Transaction 38419,6/16/22 4:00 PM,,6/16/22 4:00 PM
3042360,200946,200778,4,3292.45,50,Transaction 42360,12/24/22 11:00 PM,,12/24/22 11:00 PM
3002816,200396,200362,2,4674.85,8,Transaction 2816,7/5/22 1:00 AM,,7/5/22 1:00 AM
3018608,200372,200844,1,271.61,6,Transaction 18608,6/7/23 10:00 AM,,6/7/23 10:00 AM
3004384,201059,200004,1,2021.9,45,Transaction 4384,10/20/20 8:00 AM,,10/20/20 8:00 AM
3005823,201623,200658,1,4002.12,9,Transaction 5823,9/23/21 6:00 PM,,9/23/21 6:00 PM
3010567,200181,200029,2,3975.34,16,Transaction 10567,12/19/21 6:00 PM,,12/19/21 6:00 PM
3018530,200542,200485,2,2533.31,8,Transaction 18530,2/14/22 10:00 AM,,2/14/22 10:00 AM
3003575,200857,200916,3,2919.72,50,Transaction 3575,10/21/22 6:00 AM,,10/21/22 6:00 AM
3043874,201402,201178,3,3067.36,44,Transaction 43874,4/10/20 5:00 PM,,4/10/20 5:00 PM
3031509,201589,200274,3,2337.65,17,Transaction 31509,1/26/23 9:00 PM,,1/26/23 9:00 PM
3006117,200582,201500,1,4184.98,7,Transaction 6117,12/23/20 5:00 AM,,12/23/20 5:00 AM
3047707,201234,200439,3,760.27,35,Transaction 47707,3/30/26 3:01 PM,,3/30/26 3:01 PM
3007530,200723,200871,1,1420.88,32,Transaction 7530,4/17/22 6:00 PM,,4/17/22 6:00 PM
3012218,201538,201269,3,295.32,6,Transaction 12218,9/11/20 2:00 AM,,9/11/20 2:00 AM
3012645,201050,200208,2,4731.54,15,Transaction 12645,6/20/20 11:00 PM,,6/20/20 11:00 PM
3011397,200545,201448,4,1602.24,19,Transaction 11397,1/23/20 9:00 PM,,1/23/20 9:00 PM
3021909,200166,200773,2,3390.99,6,Transaction 21909,7/10/22 9:00 PM,,7/10/22 9:00 PM
3015786,201075,201362,1,1789.59,32,Transaction 15786,4/14/22 6:00 AM,,4/14/22 6:00 AM
3020862,201624,201224,3,4608.36,33,Transaction 20862,8/15/20 3:00 AM,,8/15/20 3:00 AM
3034438,201459,201398,3,488.28,45,Transaction 34438,2/8/24 12:00 AM,,2/8/24 12:00 AM
3017184,200587,200930,4,741.58,27,Transaction 17184,10/10/23 6:00 AM,,10/10/23 6:00 AM
3024610,200279,200124,1,2720.33,29,Transaction 24610,5/31/22 1:00 AM,,5/31/22 1:00 AM
3043434,200288,200142,2,3723.64,29,Transaction 43434,3/18/23 4:00 PM,,3/18/23 4:00 PM
3010122,201397,201584,2,4033.24,12,Transaction 10122,9/27/22 6:00 AM,,9/27/22 6:00 AM
3048689,201456,200266,2,3947.17,30,Transaction 48689,12/22/21 8:00 AM,,12/22/21 8:00 AM
3045049,201065,200395,4,417.66,22,Transaction 45049,5/21/21 6:00 PM,,5/21/21 6:00 PM
3036055,201144,200031,2,4533.24,21,Transaction 36055,12/9/22 6:00 AM,,12/9/22 6:00 AM
3017954,200636,200509,2,1519.68,36,Transaction 17954,8/31/23 5:00 AM,,8/31/23 5:00 AM
3049064,201332,201406,2,4662.18,32,Transaction 49064,2/23/23 9:00 PM,,2/23/23 9:00 PM
3015804,201400,201329,3,2697.32,47,Transaction 15804,6/26/22 4:00 AM,,6/26/22 4:00 AM
3023547,200022,200420,3,4132.76,18,Transaction 23547,2/14/20 9:00 PM,,2/14/20 9:00 PM
3011863,200118,200180,3,1539.22,21,Transaction 11863,10/13/23 3:00 PM,,10/13/23 3:00 PM
3003809,201283,200162,3,3054.19,17,Transaction 3809,1/30/22 1:00 AM,,1/30/22 1:00 AM
3005485,201415,201029,3,3667.73,6,Transaction 5485,4/13/20 1:00 PM,,4/13/20 1:00 PM
3047543,200489,200610,3,2967.79,13,Transaction 47543,9/28/21 2:00 AM,,9/28/21 2:00 AM
3018538,200204,200398,3,2877.91,22,Transaction 18538,6/14/22 6:00 AM,,6/14/22 6:00 AM
3039675,201171,200179,2,4930.23,27,Transaction 39675,7/6/22 11:00 PM,,7/6/22 11:00 PM
